"id","country","variable","coarse_level","coarse_stat","fine_level","fine_stat","diff_type","notes","coarse_significant_p05","fine_significant_p05"
"","Netherlands","GemiddeldAardgasverbruikTotaal_55 vs k_40PersonenMetLaagsteInkomen_67","gemeente(n=213)","corr=0.045","wijk(n=1701)","corr=-0.051","similar","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","no","yes"
"","Netherlands","GemiddeldAardgasverbruikTotaal_55 vs k_20PersonenMetHoogsteInkomen_68","gemeente(n=213)","corr=-0.051","wijk(n=1701)","corr=0.095","reversed","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","no","yes"
"","Netherlands","GemiddeldAardgasverbruikTotaal_55 vs Actieven1575Jaar_69","gemeente(n=213)","corr=-0.053","wijk(n=1700)","corr=0.06","reversed","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","no","yes"
"","Netherlands","GemiddeldAardgasverbruikTotaal_55 vs HuishoudensMetEenLaagInkomen_72","gemeente(n=213)","corr=-0.419","wijk(n=1642)","corr=-0.458","similar","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","yes","yes"
"","Netherlands","GemiddeldAardgasverbruikTotaal_55 vs PersonenautoSPerHuishouden_91","gemeente(n=212)","corr=0.43","wijk(n=1674)","corr=0.655","magnitude_change","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","yes","yes"
"","Netherlands","GemiddeldAardgasverbruikTotaal_55 vs AfstandTotHuisartsenpraktijk_94","gemeente(n=213)","corr=0.495","wijk(n=1768)","corr=0.533","similar","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","yes","yes"
"","Netherlands","GemiddeldAardgasverbruikTotaal_55 vs AfstandTotGroteSupermarkt_95","gemeente(n=213)","corr=0.508","wijk(n=1768)","corr=0.533","similar","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","yes","yes"
"","Netherlands","GemiddeldAardgasverbruikTotaal_55 vs AfstandTotSchool_97","gemeente(n=213)","corr=0.505","wijk(n=1756)","corr=0.504","similar","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","yes","yes"
"","Netherlands","GemiddeldAardgasverbruikTotaal_55 vs Mannen_6","gemeente(n=213)","corr=0.171","wijk(n=1768)","corr=0.201","similar","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","yes","yes"
"","Netherlands","GemiddeldAardgasverbruikTotaal_55 vs Vrouwen_7","gemeente(n=213)","corr=-0.171","wijk(n=1768)","corr=-0.217","similar","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","yes","yes"
"","Netherlands","GemiddeldAardgasverbruikTotaal_55 vs k_0Tot15Jaar_8","gemeente(n=213)","corr=-0.184","wijk(n=1768)","corr=-0.064","magnitude_change","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","yes","yes"
"","Netherlands","GemiddeldAardgasverbruikTotaal_55 vs k_15Tot25Jaar_9","gemeente(n=213)","corr=-0.379","wijk(n=1768)","corr=0.002","magnitude_change","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","yes","no"
"","Netherlands","GemiddeldAardgasverbruikTotaal_55 vs k_25Tot45Jaar_10","gemeente(n=213)","corr=-0.729","wijk(n=1768)","corr=-0.626","similar","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","yes","yes"
"","Netherlands","GemiddeldAardgasverbruikTotaal_55 vs k_45Tot65Jaar_11","gemeente(n=213)","corr=0.468","wijk(n=1768)","corr=0.503","similar","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","yes","yes"
"","Netherlands","GemiddeldAardgasverbruikTotaal_55 vs k_65JaarOfOuder_12","gemeente(n=213)","corr=0.652","wijk(n=1768)","corr=0.223","magnitude_change","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","yes","yes"
"","Netherlands","GemiddeldAardgasverbruikTotaal_55 vs Ongehuwd_13","gemeente(n=213)","corr=-0.545","wijk(n=1768)","corr=-0.432","similar","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","yes","yes"
"","Netherlands","GemiddeldAardgasverbruikTotaal_55 vs Gehuwd_14","gemeente(n=213)","corr=0.547","wijk(n=1768)","corr=0.532","similar","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","yes","yes"
"","Netherlands","GemiddeldAardgasverbruikTotaal_55 vs Gescheiden_15","gemeente(n=213)","corr=-0.398","wijk(n=1768)","corr=-0.386","similar","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","yes","yes"
"","Netherlands","GemiddeldAardgasverbruikTotaal_55 vs Verweduwd_16","gemeente(n=213)","corr=0.562","wijk(n=1768)","corr=-0.016","magnitude_change","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","yes","no"
"","Netherlands","GemiddeldAardgasverbruikTotaal_55 vs WestersTotaal_17","gemeente(n=213)","corr=-0.278","wijk(n=1768)","corr=-0.349","similar","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","yes","yes"
"","Netherlands","GemiddeldAardgasverbruikTotaal_55 vs NietWestersTotaal_18","gemeente(n=213)","corr=-0.715","wijk(n=1768)","corr=-0.571","similar","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","yes","yes"
"","Netherlands","GemiddeldAardgasverbruikTotaal_55 vs GeboorteTotaal_24","gemeente(n=213)","corr=-0.438","wijk(n=1768)","corr=-0.49","similar","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","yes","yes"
"","Netherlands","GemiddeldAardgasverbruikTotaal_55 vs SterfteTotaal_26","gemeente(n=213)","corr=0.439","wijk(n=1768)","corr=-0.112","reversed","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","yes","yes"
"","Netherlands","GemiddeldAardgasverbruikTotaal_55 vs HuishoudensTotaal_28","gemeente(n=213)","corr=-0.361","wijk(n=1768)","corr=-0.466","similar","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","yes","yes"
"","Netherlands","GemiddeldAardgasverbruikTotaal_55 vs Eenpersoonshuishoudens_29","gemeente(n=213)","corr=-0.423","wijk(n=1768)","corr=-0.46","similar","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","yes","yes"
"","Netherlands","GemiddeldAardgasverbruikTotaal_55 vs HuishoudensZonderKinderen_30","gemeente(n=213)","corr=0.534","wijk(n=1768)","corr=0.192","magnitude_change","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","yes","yes"
"","Netherlands","GemiddeldAardgasverbruikTotaal_55 vs HuishoudensMetKinderen_31","gemeente(n=213)","corr=-0.153","wijk(n=1768)","corr=0.154","reversed","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","yes","yes"
"","Netherlands","GemiddeldAardgasverbruikTotaal_55 vs Woningvoorraad_34","gemeente(n=213)","corr=-0.171","wijk(n=1768)","corr=-0.059","magnitude_change","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","yes","yes"
"","Netherlands","AantalInkomensontvangers_64 vs GemiddeldInkomenPerInkomensontvanger_65","gemeente(n=213)","corr=0.029","wijk(n=1713)","corr=-0.08","magnitude_change","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","no","yes"
"","Netherlands","AantalInkomensontvangers_64 vs GemiddeldInkomenPerInwoner_66","gemeente(n=213)","corr=0.023","wijk(n=1729)","corr=-0.099","magnitude_change","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","no","yes"
"","Netherlands","AantalInkomensontvangers_64 vs k_40PersonenMetLaagsteInkomen_67","gemeente(n=213)","corr=0.07","wijk(n=1714)","corr=0.089","similar","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","no","yes"
"","Netherlands","AantalInkomensontvangers_64 vs k_20PersonenMetHoogsteInkomen_68","gemeente(n=213)","corr=0.053","wijk(n=1714)","corr=-0.067","reversed","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","no","yes"
"","Netherlands","AantalInkomensontvangers_64 vs Actieven1575Jaar_69","gemeente(n=213)","corr=-0.076","wijk(n=1713)","corr=-0.14","magnitude_change","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","no","yes"
"","Netherlands","AantalInkomensontvangers_64 vs HuishoudensMetEenLaagInkomen_72","gemeente(n=213)","corr=0.561","wijk(n=1655)","corr=0.258","magnitude_change","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","yes","yes"
"","Netherlands","AantalInkomensontvangers_64 vs PersonenautoSPerHuishouden_91","gemeente(n=212)","corr=-0.428","wijk(n=1685)","corr=-0.407","similar","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","yes","yes"
"","Netherlands","AantalInkomensontvangers_64 vs AfstandTotHuisartsenpraktijk_94","gemeente(n=213)","corr=-0.316","wijk(n=1800)","corr=-0.375","similar","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","yes","yes"
"","Netherlands","AantalInkomensontvangers_64 vs AfstandTotGroteSupermarkt_95","gemeente(n=213)","corr=-0.306","wijk(n=1800)","corr=-0.373","similar","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","yes","yes"
"","Netherlands","AantalInkomensontvangers_64 vs AfstandTotSchool_97","gemeente(n=213)","corr=-0.27","wijk(n=1786)","corr=-0.305","similar","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","yes","yes"
"","Netherlands","AantalInkomensontvangers_64 vs Mannen_6","gemeente(n=213)","corr=-0.087","wijk(n=1806)","corr=-0.178","magnitude_change","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","no","yes"
"","Netherlands","AantalInkomensontvangers_64 vs Vrouwen_7","gemeente(n=213)","corr=0.087","wijk(n=1806)","corr=0.189","magnitude_change","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","no","yes"
"","Netherlands","AantalInkomensontvangers_64 vs k_0Tot15Jaar_8","gemeente(n=213)","corr=-0.021","wijk(n=1806)","corr=0.067","magnitude_change","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","no","yes"
"","Netherlands","AantalInkomensontvangers_64 vs k_15Tot25Jaar_9","gemeente(n=213)","corr=0.288","wijk(n=1806)","corr=0.023","magnitude_change","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","yes","no"
"","Netherlands","AantalInkomensontvangers_64 vs k_25Tot45Jaar_10","gemeente(n=213)","corr=0.666","wijk(n=1806)","corr=0.245","magnitude_change","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","yes","yes"
"","Netherlands","AantalInkomensontvangers_64 vs k_45Tot65Jaar_11","gemeente(n=213)","corr=-0.453","wijk(n=1806)","corr=-0.255","magnitude_change","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","yes","yes"
"","Netherlands","AantalInkomensontvangers_64 vs k_65JaarOfOuder_12","gemeente(n=213)","corr=-0.436","wijk(n=1806)","corr=-0.084","magnitude_change","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","yes","yes"
"","Netherlands","AantalInkomensontvangers_64 vs Ongehuwd_13","gemeente(n=213)","corr=0.652","wijk(n=1806)","corr=0.186","magnitude_change","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","yes","yes"
"","Netherlands","AantalInkomensontvangers_64 vs Gehuwd_14","gemeente(n=213)","corr=-0.66","wijk(n=1806)","corr=-0.269","magnitude_change","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","yes","yes"
"","Netherlands","AantalInkomensontvangers_64 vs Gescheiden_15","gemeente(n=213)","corr=0.304","wijk(n=1806)","corr=0.14","magnitude_change","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","yes","yes"
"","Netherlands","AantalInkomensontvangers_64 vs Verweduwd_16","gemeente(n=213)","corr=-0.381","wijk(n=1806)","corr=0.022","magnitude_change","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","yes","no"
"","Netherlands","AantalInkomensontvangers_64 vs WestersTotaal_17","gemeente(n=213)","corr=0.369","wijk(n=1806)","corr=0.2","magnitude_change","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","yes","yes"
"","Netherlands","AantalInkomensontvangers_64 vs NietWestersTotaal_18","gemeente(n=213)","corr=0.686","wijk(n=1806)","corr=0.368","magnitude_change","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","yes","yes"
"","Netherlands","AantalInkomensontvangers_64 vs GeboorteTotaal_24","gemeente(n=213)","corr=0.332","wijk(n=1806)","corr=0.219","magnitude_change","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","yes","yes"
"","Netherlands","AantalInkomensontvangers_64 vs SterfteTotaal_26","gemeente(n=213)","corr=-0.197","wijk(n=1806)","corr=0.122","reversed","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","yes","yes"
"","Netherlands","AantalInkomensontvangers_64 vs HuishoudensTotaal_28","gemeente(n=213)","corr=0.499","wijk(n=1806)","corr=0.228","magnitude_change","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","yes","yes"
"","Netherlands","AantalInkomensontvangers_64 vs Eenpersoonshuishoudens_29","gemeente(n=213)","corr=0.576","wijk(n=1806)","corr=0.21","magnitude_change","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","yes","yes"
"","Netherlands","AantalInkomensontvangers_64 vs HuishoudensZonderKinderen_30","gemeente(n=213)","corr=-0.395","wijk(n=1806)","corr=-0.153","magnitude_change","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","yes","yes"
"","Netherlands","AantalInkomensontvangers_64 vs HuishoudensMetKinderen_31","gemeente(n=213)","corr=-0.212","wijk(n=1806)","corr=-0.036","magnitude_change","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","yes","no"
"","Netherlands","AantalInkomensontvangers_64 vs Woningvoorraad_34","gemeente(n=213)","corr=0.316","wijk(n=1806)","corr=0.024","magnitude_change","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","yes","no"
"","Netherlands","GemiddeldInkomenPerInkomensontvanger_65 vs GemiddeldInkomenPerInwoner_66","gemeente(n=213)","corr=0.987","wijk(n=1713)","corr=0.975","similar","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","yes","yes"
"","Netherlands","GemiddeldInkomenPerInkomensontvanger_65 vs k_40PersonenMetLaagsteInkomen_67","gemeente(n=213)","corr=-0.784","wijk(n=1713)","corr=-0.693","similar","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","yes","yes"
"","Netherlands","GemiddeldInkomenPerInkomensontvanger_65 vs k_20PersonenMetHoogsteInkomen_68","gemeente(n=213)","corr=0.921","wijk(n=1713)","corr=0.898","similar","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","yes","yes"
"","Netherlands","GemiddeldInkomenPerInkomensontvanger_65 vs Actieven1575Jaar_69","gemeente(n=213)","corr=0.187","wijk(n=1710)","corr=0.291","magnitude_change","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","yes","yes"
"","Netherlands","GemiddeldInkomenPerInkomensontvanger_65 vs HuishoudensMetEenLaagInkomen_72","gemeente(n=213)","corr=-0.293","wijk(n=1654)","corr=-0.349","similar","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","yes","yes"
"","Netherlands","GemiddeldInkomenPerInkomensontvanger_65 vs PersonenautoSPerHuishouden_91","gemeente(n=212)","corr=0.105","wijk(n=1683)","corr=0.12","similar","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","no","yes"
"","Netherlands","GemiddeldInkomenPerInkomensontvanger_65 vs AfstandTotHuisartsenpraktijk_94","gemeente(n=213)","corr=-0.295","wijk(n=1713)","corr=-0.009","magnitude_change","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","yes","no"
"","Netherlands","GemiddeldInkomenPerInkomensontvanger_65 vs AfstandTotGroteSupermarkt_95","gemeente(n=213)","corr=-0.279","wijk(n=1713)","corr=0.021","magnitude_change","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","yes","no"
"","Netherlands","GemiddeldInkomenPerInkomensontvanger_65 vs AfstandTotSchool_97","gemeente(n=213)","corr=-0.169","wijk(n=1703)","corr=0.073","reversed","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","yes","yes"
"","Netherlands","GemiddeldInkomenPerInkomensontvanger_65 vs Mannen_6","gemeente(n=213)","corr=-0.554","wijk(n=1713)","corr=-0.129","magnitude_change","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","yes","yes"
"","Netherlands","GemiddeldInkomenPerInkomensontvanger_65 vs Vrouwen_7","gemeente(n=213)","corr=0.554","wijk(n=1713)","corr=0.123","magnitude_change","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","yes","yes"
"","Netherlands","GemiddeldInkomenPerInkomensontvanger_65 vs k_0Tot15Jaar_8","gemeente(n=213)","corr=0.211","wijk(n=1713)","corr=0.137","magnitude_change","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","yes","yes"
"","Netherlands","GemiddeldInkomenPerInkomensontvanger_65 vs k_15Tot25Jaar_9","gemeente(n=213)","corr=-0.218","wijk(n=1713)","corr=-0.177","similar","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","yes","yes"
