state_fips,county_fips,postal,name,poverty_percent_all_ages,median_household_income
26,035,MI,Clare County,21.1,47793.0
26,037,MI,Clinton County,7.0,91911.0
26,039,MI,Crawford County,14.0,59220.0
26,041,MI,Delta County,14.1,58072.0
26,043,MI,Dickinson County,11.8,61704.0
26,045,MI,Eaton County,10.1,73130.0
26,047,MI,Emmet County,9.4,77292.0
26,049,MI,Genesee County,17.9,60192.0
26,051,MI,Gladwin County,14.2,51395.0
26,053,MI,Gogebic County,17.3,48043.0
26,055,MI,Grand Traverse County,7.4,82824.0
26,057,MI,Gratiot County,16.3,60251.0
26,059,MI,Hillsdale County,14.8,58676.0
26,061,MI,Houghton County,17.1,56074.0
26,063,MI,Huron County,14.3,59319.0
26,065,MI,Ingham County,16.2,63483.0
26,067,MI,Ionia County,13.3,70177.0
26,069,MI,Iosco County,18.8,52734.0
26,071,MI,Iron County,17.9,49137.0
26,073,MI,Isabella County,21.0,53213.0
26,075,MI,Jackson County,13.7,64070.0
26,077,MI,Kalamazoo County,13.0,67671.0
26,079,MI,Kalkaska County,14.0,60410.0
26,081,MI,Kent County,10.5,79715.0
26,083,MI,Keweenaw County,12.0,54912.0
26,085,MI,Lake County,21.2,50660.0
26,087,MI,Lapeer County,9.4,71515.0
26,089,MI,Leelanau County,7.2,91727.0
26,091,MI,Lenawee County,10.6,65707.0
26,093,MI,Livingston County,5.6,103737.0
26,095,MI,Luce County,20.2,51664.0
26,097,MI,Mackinac County,13.6,51353.0
26,099,MI,Macomb County,10.6,73929.0
26,101,MI,Manistee County,14.1,57434.0
26,103,MI,Marquette County,14.3,62319.0
26,105,MI,Mason County,14.6,59543.0
26,107,MI,Mecosta County,18.4,59260.0
26,109,MI,Menominee County,14.8,55853.0
26,111,MI,Midland County,12.1,73722.0
26,113,MI,Missaukee County,11.5,66397.0
26,115,MI,Monroe County,11.3,73617.0
26,117,MI,Montcalm County,13.8,64912.0
26,119,MI,Montmorency County,17.7,47374.0
26,121,MI,Muskegon County,14.0,61223.0
26,123,MI,Newaygo County,14.0,61951.0
26,125,MI,Oakland County,8.3,92230.0
26,127,MI,Oceana County,14.8,61907.0
26,129,MI,Ogemaw County,15.7,51390.0
26,131,MI,Ontonagon County,13.0,51306.0
26,133,MI,Osceola County,16.8,55388.0
26,135,MI,Oscoda County,18.7,49622.0
26,137,MI,Otsego County,10.4,69029.0
26,139,MI,Ottawa County,9.0,81772.0
26,141,MI,Presque Isle County,13.1,54675.0
26,143,MI,Roscommon County,15.7,54305.0
26,145,MI,Saginaw County,16.2,59188.0
26,147,MI,St. Clair County,11.7,68831.0
26,149,MI,St. Joseph County,11.7,65540.0
26,151,MI,Sanilac County,13.3,57382.0
26,153,MI,Schoolcraft County,14.5,56019.0
26,155,MI,Shiawassee County,12.2,63988.0
26,157,MI,Tuscola County,14.3,64273.0
26,159,MI,Van Buren County,14.7,66174.0
26,161,MI,Washtenaw County,14.6,84704.0
26,163,MI,Wayne County,20.6,57418.0
26,165,MI,Wexford County,13.4,59697.0
27,001,MN,Aitkin County,12.1,59844.0
27,003,MN,Anoka County,6.5,96661.0
27,005,MN,Becker County,11.8,71719.0
27,007,MN,Beltrami County,17.1,65855.0
27,009,MN,Benton County,13.7,74677.0
27,011,MN,Big Stone County,11.8,62245.0
27,013,MN,Blue Earth County,14.3,67236.0
27,015,MN,Brown County,8.1,71884.0
27,017,MN,Carlton County,9.1,75512.0
27,019,MN,Carver County,4.6,129437.0
27,021,MN,Cass County,14.7,61490.0
27,023,MN,Chippewa County,13.5,75774.0
27,025,MN,Chisago County,5.6,91338.0
27,027,MN,Clay County,13.1,72172.0
27,029,MN,Clearwater County,13.0,62435.0
27,031,MN,Cook County,10.7,62435.0
27,033,MN,Cottonwood County,11.2,63898.0
27,035,MN,Crow Wing County,9.2,74540.0
27,037,MN,Dakota County,6.0,100012.0
27,039,MN,Dodge County,7.4,87661.0
27,041,MN,Douglas County,8.7,76508.0
27,043,MN,Faribault County,11.3,65264.0
27,045,MN,Fillmore County,9.6,69157.0
27,047,MN,Freeborn County,10.5,66215.0
27,049,MN,Goodhue County,7.3,83979.0
27,051,MN,Grant County,10.7,72935.0
27,053,MN,Hennepin County,10.1,93642.0
27,055,MN,Houston County,7.8,77043.0
27,057,MN,Hubbard County,10.7,72166.0
27,059,MN,Isanti County,7.7,85799.0
27,061,MN,Itasca County,12.7,65386.0
27,063,MN,Jackson County,8.0,72413.0
27,065,MN,Kanabec County,10.0,70384.0
27,067,MN,Kandiyohi County,12.1,69160.0
27,069,MN,Kittson County,9.2,72224.0
27,071,MN,Koochiching County,12.4,64009.0
27,073,MN,Lac qui Parle County,9.5,67947.0
27,075,MN,Lake County,8.7,71573.0
27,077,MN,Lake of the Woods County,10.5,65778.0
27,079,MN,Le Sueur County,7.4,78885.0
27,081,MN,Lincoln County,9.7,65021.0
27,083,MN,Lyon County,11.2,69161.0
27,085,MN,McLeod County,7.9,75691.0
27,087,MN,Mahnomen County,19.3,54177.0
27,089,MN,Marshall County,9.1,69843.0
27,091,MN,Martin County,13.2,59843.0
27,093,MN,Meeker County,8.4,75351.0
27,095,MN,Mille Lacs County,10.7,70512.0
27,097,MN,Morrison County,10.2,68639.0
27,099,MN,Mower County,13.1,66578.0
27,101,MN,Murray County,10.5,74801.0
27,103,MN,Nicollet County,8.7,74482.0
27,105,MN,Nobles County,11.3,63576.0
27,107,MN,Norman County,12.3,62716.0
27,109,MN,Olmsted County,8.0,89431.0
27,111,MN,Otter Tail County,10.6,69107.0
27,113,MN,Pennington County,10.3,73104.0
27,115,MN,Pine County,11.3,69619.0
27,117,MN,Pipestone County,10.3,69117.0
27,119,MN,Polk County,10.7,68136.0
27,121,MN,Pope County,8.7,64480.0
27,123,MN,Ramsey County,11.9,77764.0
27,125,MN,Red Lake County,9.9,70019.0
27,127,MN,Redwood County,11.9,71012.0
27,129,MN,Renville County,11.2,70098.0
27,131,MN,Rice County,10.3,81824.0
27,133,MN,Rock County,9.8,71923.0
27,135,MN,Roseau County,9.0,74057.0
27,137,MN,St. Louis County,13.3,67311.0
27,139,MN,Scott County,5.3,111370.0
27,141,MN,Sherburne County,5.7,101487.0
27,143,MN,Sibley County,8.8,76019.0
27,145,MN,Stearns County,11.0,75116.0
27,147,MN,Steele County,7.8,78500.0
27,149,MN,Stevens County,8.9,74512.0
27,151,MN,Swift County,10.5,69245.0
27,153,MN,Todd County,11.7,60951.0
27,155,MN,Traverse County,13.6,67634.0
27,157,MN,Wabasha County,8.1,81349.0
27,159,MN,Wadena County,13.5,55449.0
27,161,MN,Waseca County,9.4,70833.0
27,163,MN,Washington County,5.0,111118.0
27,165,MN,Watonwan County,10.0,64868.0
27,167,MN,Wilkin County,10.1,75073.0
27,169,MN,Winona County,12.1,71907.0
27,171,MN,Wright County,5.4,104303.0
27,173,MN,Yellow Medicine County,9.7,69009.0
28,001,MS,Adams County,25.2,44385.0
28,003,MS,Alcorn County,18.7,48556.0
28,005,MS,Amite County,22.8,46108.0
28,007,MS,Attala County,19.4,52128.0
28,009,MS,Benton County,20.0,47969.0
28,011,MS,Bolivar County,38.7,39920.0
28,013,MS,Calhoun County,17.5,46966.0
28,015,MS,Carroll County,17.2,55290.0
28,017,MS,Chickasaw County,19.6,44599.0
28,019,MS,Choctaw County,17.1,50545.0
28,021,MS,Claiborne County,32.7,28579.0
28,023,MS,Clarke County,18.3,47811.0
28,025,MS,Clay County,20.7,52673.0
28,027,MS,Coahoma County,30.8,35552.0
28,029,MS,Copiah County,21.4,47870.0
28,031,MS,Covington County,19.3,48382.0
28,033,MS,DeSoto County,9.2,81956.0
28,035,MS,Forrest County,19.0,51328.0
28,037,MS,Franklin County,18.7,48075.0
28,039,MS,George County,14.4,63349.0
28,041,MS,Greene County,22.1,54057.0
28,043,MS,Grenada County,20.9,49210.0
28,045,MS,Hancock County,15.6,61126.0
28,047,MS,Harrison County,16.0,56692.0
28,049,MS,Hinds County,21.0,50965.0
28,051,MS,Holmes County,35.6,30542.0
28,053,MS,Humphreys County,32.8,31538.0
28,055,MS,Issaquena County,49.6,36986.0
28,057,MS,Itawamba County,14.0,56977.0
28,059,MS,Jackson County,13.4,66751.0
28,061,MS,Jasper County,20.1,46577.0
28,063,MS,Jefferson County,30.2,37617.0
28,065,MS,Jefferson Davis County,25.0,39794.0
28,067,MS,Jones County,19.0,50310.0
28,069,MS,Kemper County,25.9,42461.0
28,071,MS,Lafayette County,14.1,72838.0
28,073,MS,Lamar County,13.1,63079.0
28,075,MS,Lauderdale County,23.6,51437.0
28,077,MS,Lawrence County,19.0,49431.0
28,079,MS,Leake County,20.6,47849.0
28,081,MS,Lee County,13.5,64744.0
28,083,MS,Leflore County,28.8,33945.0
28,085,MS,Lincoln County,18.9,52040.0
28,087,MS,Lowndes County,19.9,53883.0
28,089,MS,Madison County,10.0,82057.0
28,091,MS,Marion County,21.5,47020.0
28,093,MS,Marshall County,21.1,52334.0
28,095,MS,Monroe County,17.3,50639.0
28,097,MS,Montgomery County,21.6,46424.0
28,099,MS,Neshoba County,20.5,49446.0
28,101,MS,Newton County,18.3,49338.0
28,103,MS,Noxubee County,28.9,37567.0
28,105,MS,Oktibbeha County,25.5,47584.0
28,107,MS,Panola County,26.2,46097.0
28,109,MS,Pearl River County,18.9,54266.0
28,111,MS,Perry County,19.6,46201.0
28,113,MS,Pike County,23.6,41815.0
28,115,MS,Pontotoc County,13.3,51490.0
28,117,MS,Prentiss County,17.7,50292.0
28,119,MS,Quitman County,32.1,35150.0
28,121,MS,Rankin County,9.8,70794.0
28,123,MS,Scott County,21.1,48112.0
28,125,MS,Sharkey County,34.5,37098.0
28,127,MS,Simpson County,20.1,53352.0
28,129,MS,Smith County,16.8,53814.0
28,131,MS,Stone County,15.6,56686.0
28,133,MS,Sunflower County,32.5,43980.0
28,135,MS,Tallahatchie County,31.2,42319.0
28,137,MS,Tate County,15.1,62784.0
28,139,MS,Tippah County,17.3,53452.0
28,141,MS,Tishomingo County,15.4,47264.0
28,143,MS,Tunica County,27.6,39659.0
28,145,MS,Union County,14.9,55304.0
28,147,MS,Walthall County,20.6,48909.0
28,149,MS,Warren County,20.8,55783.0
28,151,MS,Washington County,35.5,39081.0
28,153,MS,Wayne County,21.0,45573.0
28,155,MS,Webster County,16.4,54929.0
28,157,MS,Wilkinson County,32.2,36240.0
28,159,MS,Winston County,27.4,48990.0
28,161,MS,Yalobusha County,20.7,50790.0
28,163,MS,Yazoo County,30.9,42434.0
29,001,MO,Adair County,18.2,56954.0
29,003,MO,Andrew County,8.4,75926.0
29,005,MO,Atchison County,11.3,56797.0
29,007,MO,Audrain County,15.1,55957.0
29,009,MO,Barry County,15.5,53303.0
29,011,MO,Barton County,15.5,50185.0
29,013,MO,Bates County,13.9,56178.0
29,015,MO,Benton County,18.1,50946.0
29,017,MO,Bollinger County,14.6,53134.0
29,019,MO,Boone County,14.4,70153.0
29,021,MO,Buchanan County,15.1,60575.0
29,023,MO,Butler County,18.6,48059.0
29,025,MO,Caldwell County,11.5,62916.0
29,027,MO,Callaway County,13.0,64214.0
29,029,MO,Camden County,10.9,63903.0
29,031,MO,Cape Girardeau County,12.6,67445.0
29,033,MO,Carroll County,12.9,56690.0
29,035,MO,Carter County,19.4,43801.0
29,037,MO,Cass County,7.0,85283.0
29,039,MO,Cedar County,15.0,48789.0
29,041,MO,Chariton County,10.4,56070.0
29,043,MO,Christian County,7.4,79714.0
29,045,MO,Clark County,14.5,56191.0
29,047,MO,Clay County,7.8,84816.0
29,049,MO,Clinton County,9.7,76875.0
29,051,MO,Cole County,9.4,74002.0
29,053,MO,Cooper County,10.2,70769.0
29,055,MO,Crawford County,14.7,55253.0
29,057,MO,Dade County,14.2,53959.0
29,059,MO,Dallas County,15.9,63112.0
29,061,MO,Daviess County,12.8,59385.0
29,063,MO,DeKalb County,11.6,63946.0
29,065,MO,Dent County,17.5,49324.0
29,067,MO,Douglas County,16.3,43336.0
29,069,MO,Dunklin County,23.0,45570.0
29,071,MO,Franklin County,9.8,70389.0
29,073,MO,Gasconade County,10.5,62203.0
29,075,MO,Gentry County,14.5,54610.0
29,077,MO,Greene County,14.1,59740.0
29,079,MO,Grundy County,16.0,48491.0
29,081,MO,Harrison County,16.2,50489.0
29,083,MO,Henry County,16.3,55216.0
29,085,MO,Hickory County,17.5,48213.0
29,087,MO,Holt County,12.2,61260.0
29,089,MO,Howard County,12.0,57674.0
29,091,MO,Howell County,16.7,48727.0
29,093,MO,Iron County,19.0,48241.0
29,095,MO,Jackson County,12.0,66102.0
29,097,MO,Jasper County,15.5,55152.0
29,099,MO,Jefferson County,9.2,81517.0
29,101,MO,Johnson County,13.6,68326.0
29,103,MO,Knox County,16.6,50083.0
29,105,MO,Laclede County,17.0,52211.0
29,107,MO,Lafayette County,11.2,67178.0
29,109,MO,Lawrence County,14.9,58128.0
29,111,MO,Lewis County,15.3,57912.0
29,113,MO,Lincoln County,8.4,79954.0
29,115,MO,Linn County,15.3,53836.0
29,117,MO,Livingston County,13.9,59389.0
29,119,MO,McDonald County,18.2,54452.0
29,121,MO,Macon County,12.5,58887.0
29,123,MO,Madison County,16.0,52339.0
29,125,MO,Maries County,11.8,58983.0
29,127,MO,Marion County,12.4,60780.0
29,129,MO,Mercer County,12.8,55282.0
29,131,MO,Miller County,14.4,55031.0
29,133,MO,Mississippi County,20.5,48342.0
29,135,MO,Moniteau County,10.2,63971.0
29,137,MO,Monroe County,12.3,54624.0
29,139,MO,Montgomery County,14.7,57686.0
29,141,MO,Morgan County,14.9,52072.0
29,143,MO,New Madrid County,19.9,53843.0
29,145,MO,Newton County,13.0,63292.0
29,147,MO,Nodaway County,15.1,55749.0
29,149,MO,Oregon County,18.9,41462.0
29,151,MO,Osage County,10.5,73660.0
29,153,MO,Ozark County,20.2,45234.0
29,155,MO,Pemiscot County,27.4,42080.0
29,157,MO,Perry County,10.0,64302.0
29,159,MO,Pettis County,14.0,55021.0
29,161,MO,Phelps County,15.8,53151.0
29,163,MO,Pike County,14.6,59147.0
29,165,MO,Platte County,6.1,96353.0
29,167,MO,Polk County,14.6,56628.0
29,169,MO,Pulaski County,11.4,71856.0
29,171,MO,Putnam County,15.3,51967.0
29,173,MO,Ralls County,10.0,68550.0
29,175,MO,Randolph County,13.8,59692.0
29,177,MO,Ray County,9.9,70993.0
29,179,MO,Reynolds County,19.8,43674.0
29,181,MO,Ripley County,20.5,43485.0
29,183,MO,St. Charles County,5.5,98765.0
29,185,MO,St. Clair County,18.2,50578.0
29,186,MO,Ste. Genevieve County,9.6,71557.0
29,187,MO,St. Francois County,15.3,55578.0
29,189,MO,St. Louis County,9.7,81631.0
29,195,MO,Saline County,17.6,53943.0
29,197,MO,Schuyler County,14.5,52078.0
29,199,MO,Scotland County,13.1,57063.0
29,201,MO,Scott County,15.1,60088.0
29,203,MO,Shannon County,22.9,44439.0
29,205,MO,Shelby County,15.3,56121.0
29,207,MO,Stoddard County,13.7,51741.0
29,209,MO,Stone County,12.3,62394.0
29,211,MO,Sullivan County,12.9,51492.0
29,213,MO,Taney County,13.6,54514.0
29,215,MO,Texas County,20.3,47273.0
29,217,MO,Vernon County,16.9,53602.0
29,219,MO,Warren County,8.6,77075.0
29,221,MO,Washington County,19.7,49510.0
29,223,MO,Wayne County,22.4,41315.0
29,225,MO,Webster County,12.9,69841.0
29,227,MO,Worth County,13.4,50765.0
29,229,MO,Wright County,17.5,47612.0
29,510,MO,St. Louis city,20.1,55231.0
30,001,MT,Beaverhead County,12.9,63084.0
30,003,MT,Big Horn County,21.7,51259.0
30,005,MT,Blaine County,20.5,56865.0
30,007,MT,Broadwater County,8.7,72933.0
30,009,MT,Carbon County,10.6,72463.0
30,011,MT,Carter County,13.7,55704.0
30,013,MT,Cascade County,12.1,65018.0
30,015,MT,Chouteau County,15.0,61903.0
30,017,MT,Custer County,13.6,58850.0
30,019,MT,Daniels County,10.7,56695.0
30,021,MT,Dawson County,12.7,60663.0
30,023,MT,Deer Lodge County,13.0,56648.0
30,025,MT,Fallon County,9.1,66776.0
30,027,MT,Fergus County,11.2,63717.0
30,029,MT,Flathead County,9.9,74150.0
30,031,MT,Gallatin County,8.8,90942.0
30,033,MT,Garfield County,16.9,53069.0
30,035,MT,Glacier County,28.0,51416.0
30,037,MT,Golden Valley County,16.4,47927.0
30,039,MT,Granite County,11.6,65695.0
30,041,MT,Hill County,19.0,51435.0
30,043,MT,Jefferson County,8.5,85163.0
30,045,MT,Judith Basin County,13.7,57166.0
30,047,MT,Lake County,13.9,60882.0
30,049,MT,Lewis and Clark County,9.3,76816.0
30,051,MT,Liberty County,16.5,60846.0
30,053,MT,Lincoln County,15.2,51941.0
30,055,MT,McCone County,14.6,56696.0
30,057,MT,Madison County,9.1,73316.0
30,059,MT,Meagher County,13.8,55193.0
30,061,MT,Mineral County,13.4,58832.0
30,063,MT,Missoula County,11.4,72882.0
30,065,MT,Musselshell County,16.3,55991.0
30,067,MT,Park County,11.3,63958.0
30,069,MT,Petroleum County,13.0,50164.0
30,071,MT,Phillips County,16.8,53212.0
30,073,MT,Pondera County,19.3,47659.0
30,075,MT,Powder River County,11.7,56746.0
30,077,MT,Powell County,16.8,61354.0
30,079,MT,Prairie County,13.4,52555.0
30,081,MT,Ravalli County,10.7,70624.0
30,083,MT,Richland County,9.5,74540.0
30,085,MT,Roosevelt County,24.3,51596.0
30,087,MT,Rosebud County,20.2,60218.0
30,089,MT,Sanders County,14.5,54599.0
30,091,MT,Sheridan County,11.9,58094.0
30,093,MT,Silver Bow County,15.8,58406.0
30,095,MT,Stillwater County,8.3,81392.0
30,097,MT,Sweet Grass County,10.0,70052.0
30,099,MT,Teton County,13.3,71393.0
30,101,MT,Toole County,17.0,52399.0
30,103,MT,Treasure County,12.6,61560.0
30,105,MT,Valley County,15.4,63507.0
30,107,MT,Wheatland County,18.5,47545.0
30,109,MT,Wibaux County,12.7,56108.0
30,111,MT,Yellowstone County,9.9,70221.0
31,001,NE,Adams County,11.9,66695.0
31,003,NE,Antelope County,10.6,65907.0
31,005,NE,Arthur County,13.3,54974.0
31,007,NE,Banner County,11.6,67307.0
31,009,NE,Blaine County,16.3,52512.0
31,011,NE,Boone County,9.7,66345.0
31,013,NE,Box Butte County,12.0,66613.0
31,015,NE,Boyd County,12.6,49077.0
31,017,NE,Brown County,11.6,58896.0
31,019,NE,Buffalo County,8.1,76686.0
31,021,NE,Burt County,10.3,67113.0
31,023,NE,Butler County,8.3,74710.0
31,025,NE,Cass County,6.6,83291.0
31,027,NE,Cedar County,8.6,69895.0
31,029,NE,Chase County,9.8,67334.0
31,031,NE,Cherry County,11.0,55132.0
31,033,NE,Cheyenne County,12.3,60177.0
31,035,NE,Clay County,9.6,67568.0
31,037,NE,Colfax County,9.7,70792.0
31,039,NE,Cuming County,8.6,65814.0
31,041,NE,Custer County,8.9,65151.0
31,043,NE,Dakota County,13.6,70126.0
31,045,NE,Dawes County,15.6,54925.0
31,047,NE,Dawson County,10.5,67619.0
31,049,NE,Deuel County,11.9,58676.0
31,051,NE,Dixon County,8.4,67521.0
31,053,NE,Dodge County,9.8,66833.0
31,055,NE,Douglas County,11.5,77747.0
31,057,NE,Dundy County,13.5,55818.0
31,059,NE,Fillmore County,8.8,69021.0
31,061,NE,Franklin County,12.6,58346.0
31,063,NE,Frontier County,13.1,62676.0
31,065,NE,Furnas County,12.0,59530.0
31,067,NE,Gage County,10.3,66947.0
31,069,NE,Garden County,15.9,44135.0
31,071,NE,Garfield County,10.9,51135.0
31,073,NE,Gosper County,8.9,73056.0
31,075,NE,Grant County,10.3,63607.0
31,077,NE,Greeley County,10.8,60686.0
31,079,NE,Hall County,10.8,69725.0
31,081,NE,Hamilton County,7.4,84805.0
31,083,NE,Harlan County,10.1,63159.0
31,085,NE,Hayes County,13.5,59966.0
31,087,NE,Hitchcock County,14.2,55551.0
31,089,NE,Holt County,11.8,65815.0
31,091,NE,Hooker County,9.6,53010.0
31,093,NE,Howard County,10.1,68795.0
31,095,NE,Jefferson County,11.0,63707.0
31,097,NE,Johnson County,12.9,64134.0
31,099,NE,Kearney County,7.9,77458.0
31,101,NE,Keith County,11.2,57160.0
31,103,NE,Keya Paha County,17.3,52077.0
31,105,NE,Kimball County,12.3,59686.0
31,107,NE,Knox County,13.7,60057.0
31,109,NE,Lancaster County,10.8,71171.0
31,111,NE,Lincoln County,12.5,63632.0
31,113,NE,Logan County,9.2,66333.0
31,115,NE,Loup County,16.6,61608.0
31,117,NE,McPherson County,12.0,55174.0
31,119,NE,Madison County,11.6,68218.0
31,121,NE,Merrick County,9.3,72297.0
31,123,NE,Morrill County,14.5,62245.0
31,125,NE,Nance County,11.3,61228.0
31,127,NE,Nemaha County,11.8,65868.0
31,129,NE,Nuckolls County,10.8,58951.0
31,131,NE,Otoe County,8.0,76448.0
31,133,NE,Pawnee County,13.7,55574.0
31,135,NE,Perkins County,9.3,71521.0
31,137,NE,Phelps County,8.3,70550.0
31,139,NE,Pierce County,9.2,78454.0
31,141,NE,Platte County,8.4,76785.0
31,143,NE,Polk County,7.3,79938.0
31,145,NE,Red Willow County,11.5,60614.0
31,147,NE,Richardson County,11.1,60839.0
31,149,NE,Rock County,13.7,56969.0
31,151,NE,Saline County,10.5,76586.0
31,153,NE,Sarpy County,4.9,101902.0
31,155,NE,Saunders County,6.5,85732.0
31,157,NE,Scotts Bluff County,15.5,57571.0
31,159,NE,Seward County,6.9,81819.0
31,161,NE,Sheridan County,14.6,59842.0
31,163,NE,Sherman County,12.3,57592.0
31,165,NE,Sioux County,14.4,61344.0
31,167,NE,Stanton County,7.2,78112.0
31,169,NE,Thayer County,9.3,63574.0
31,171,NE,Thomas County,13.0,56844.0
31,173,NE,Thurston County,19.6,57810.0
31,175,NE,Valley County,11.9,56604.0
31,177,NE,Washington County,6.1,88234.0
31,179,NE,Wayne County,12.4,68309.0
31,181,NE,Webster County,12.5,57002.0
31,183,NE,Wheeler County,12.8,56377.0
31,185,NE,York County,9.4,73671.0
32,001,NV,Churchill County,10.8,72065.0
32,003,NV,Clark County,12.9,75103.0
32,005,NV,Douglas County,8.2,82025.0
32,007,NV,Elko County,9.0,85829.0
32,009,NV,Esmeralda County,14.8,59057.0
32,011,NV,Eureka County,11.5,81661.0
32,013,NV,Humboldt County,10.4,81500.0
32,015,NV,Lander County,11.5,87398.0
32,017,NV,Lincoln County,13.9,67577.0
32,019,NV,Lyon County,9.6,75195.0
32,021,NV,Mineral County,17.3,58039.0
32,023,NV,Nye County,15.4,63071.0
32,027,NV,Pershing County,16.8,66928.0
32,029,NV,Storey County,7.4,88684.0
32,031,NV,Washoe County,9.9,84282.0
32,033,NV,White Pine County,12.1,70635.0
32,510,NV,Carson City,10.4,72823.0
33,001,NH,Belknap County,8.0,91333.0
33,003,NH,Carroll County,8.8,77303.0
33,005,NH,Cheshire County,9.0,84008.0
33,007,NH,Coos County,13.5,59592.0
33,009,NH,Grafton County,9.4,81537.0
33,011,NH,Hillsborough County,6.5,103181.0
33,013,NH,Merrimack County,7.7,91357.0
33,015,NH,Rockingham County,5.4,109660.0
33,017,NH,Strafford County,9.3,84762.0
33,019,NH,Sullivan County,9.1,74730.0
34,001,NJ,Atlantic County,11.9,75904.0
34,003,NJ,Bergen County,6.6,116157.0
34,005,NJ,Burlington County,6.8,102384.0
34,007,NJ,Camden County,12.3,82678.0
34,009,NJ,Cape May County,9.4,81007.0
34,011,NJ,Cumberland County,17.0,64240.0
34,013,NJ,Essex County,14.2,80005.0
34,015,NJ,Gloucester County,8.4,96965.0
34,017,NJ,Hudson County,15.2,88469.0
34,019,NJ,Hunterdon County,4.8,136407.0
34,021,NJ,Mercer County,10.6,95502.0
34,023,NJ,Middlesex County,8.6,104637.0
34,025,NJ,Monmouth County,6.7,117752.0
34,027,NJ,Morris County,4.8,134308.0
34,029,NJ,Ocean County,10.0,85239.0
34,031,NJ,Passaic County,13.9,81823.0
34,033,NJ,Salem County,10.6,84008.0
34,035,NJ,Somerset County,5.5,140242.0
34,037,NJ,Sussex County,5.4,109884.0
34,039,NJ,Union County,8.9,100031.0
34,041,NJ,Warren County,8.3,98857.0
35,001,NM,Bernalillo County,13.5,68286.0
35,003,NM,Catron County,18.6,45802.0
35,005,NM,Chaves County,20.1,51179.0
35,006,NM,Cibola County,23.7,47530.0
35,007,NM,Colfax County,17.8,54255.0
35,009,NM,Curry County,18.9,53858.0
35,011,NM,DeBaca County,18.0,48234.0
35,013,NM,Dona Ana County,19.8,56233.0
35,015,NM,Eddy County,16.5,66485.0
35,017,NM,Grant County,19.9,48454.0
35,019,NM,Guadalupe County,24.9,43463.0
35,021,NM,Harding County,15.1,47606.0
35,023,NM,Hidalgo County,24.0,45343.0
35,025,NM,Lea County,17.0,60820.0
35,027,NM,Lincoln County,16.2,59386.0
35,028,NM,Los Alamos County,3.8,146208.0
35,029,NM,Luna County,26.4,38641.0
35,031,NM,McKinley County,34.3,41427.0
35,033,NM,Mora County,20.9,45685.0
35,035,NM,Otero County,19.4,51298.0
35,037,NM,Quay County,22.8,43312.0
35,039,NM,Rio Arriba County,18.5,51703.0
35,041,NM,Roosevelt County,19.3,51111.0
35,043,NM,Sandoval County,11.7,81557.0
35,045,NM,San Juan County,19.9,57296.0
35,047,NM,San Miguel County,24.7,46318.0
35,049,NM,Santa Fe County,12.2,78366.0
35,051,NM,Sierra County,23.5,40498.0
35,053,NM,Socorro County,25.2,46070.0
35,055,NM,Taos County,18.5,53935.0
35,057,NM,Torrance County,23.0,44780.0
35,059,NM,Union County,18.4,45458.0
35,061,NM,Valencia County,17.3,56785.0
36,001,NY,Albany County,12.9,81193.0
36,003,NY,Allegany County,15.0,57488.0
36,005,NY,Bronx County,27.7,46894.0
36,007,NY,Broome County,16.8,63590.0
36,009,NY,Cattaraugus County,18.6,55944.0
36,011,NY,Cayuga County,13.3,66431.0
36,013,NY,Chautauqua County,16.7,56040.0
36,015,NY,Chemung County,16.9,60456.0
36,017,NY,Chenango County,14.3,57407.0
36,019,NY,Clinton County,13.7,64282.0
36,021,NY,Columbia County,13.7,73112.0
36,023,NY,Cortland County,16.0,63890.0
36,025,NY,Delaware County,16.3,56163.0
36,027,NY,Dutchess County,8.0,96374.0
36,029,NY,Erie County,14.1,70443.0
36,031,NY,Essex County,13.0,70902.0
36,033,NY,Franklin County,14.6,63624.0
36,035,NY,Fulton County,14.0,63409.0
36,037,NY,Genesee County,10.4,71749.0
36,039,NY,Greene County,13.5,70789.0
36,041,NY,Hamilton County,10.6,68529.0
36,043,NY,Herkimer County,14.1,63771.0
36,045,NY,Jefferson County,13.3,61664.0
36,047,NY,Kings County,19.1,76353.0
36,049,NY,Lewis County,11.0,64941.0
36,051,NY,Livingston County,11.3,70185.0
36,053,NY,Madison County,11.0,73680.0
36,055,NY,Monroe County,13.1,73263.0
36,057,NY,Montgomery County,15.8,61463.0
36,059,NY,Nassau County,5.8,140466.0
36,061,NY,New York County,16.5,100869.0
36,063,NY,Niagara County,13.8,65932.0
36,065,NY,Oneida County,15.7,61566.0
36,067,NY,Onondaga County,13.6,74388.0
36,069,NY,Ontario County,8.2,79364.0
36,071,NY,Orange County,12.7,93492.0
36,073,NY,Orleans County,11.7,65156.0
36,075,NY,Oswego County,14.9,68613.0
36,077,NY,Otsego County,14.2,63863.0
36,079,NY,Putnam County,7.3,120930.0
36,081,NY,Queens County,13.8,81399.0
36,083,NY,Rensselaer County,12.4,82846.0
36,085,NY,Richmond County,13.1,93337.0
36,087,NY,Rockland County,15.2,105923.0
36,089,NY,St. Lawrence County,19.0,57832.0
36,091,NY,Saratoga County,7.2,94394.0
36,093,NY,Schenectady County,14.0,74791.0
36,095,NY,Schoharie County,13.5,63768.0
36,097,NY,Schuyler County,13.3,65210.0
